title_median_salary,total_yrs_exp,company_yrs_exp,total_comp,pop_city_greater_65K,state_median_income,faang,Business,Engineering,Technology
174700,15,4,250000,1,68428,0,1,0,0
174700,5,5,155000,1,63826,0,1,0,0
174700,4,1,130000,1,63826,0,1,0,0
174700,4,4,145000,1,71117,0,1,0,0
174700,1,1,182500,1,71117,0,1,0,0
174700,2,1,100500,1,71117,0,1,0,0
174700,1,1,75000,1,71117,0,1,0,0
174700,7,2,291500,1,71117,1,1,0,0
174700,11,11,203000,1,68428,0,1,0,0
174700,4,4,170000,1,78672,0,1,0,0
174700,10,1,190000,1,78672,0,1,0,0
174700,4,4,94000,1,75231,0,1,0,0
174700,1,1,67800,1,63293,0,1,0,0
174700,10,10,230000,1,78672,0,1,0,0
174700,0,0,99000,1,78672,0,1,0,0
174700,18,4,365000,1,78672,1,1,0,0
174700,10,10,310000,1,78672,0,1,0,0
174700,8,1,146300,1,78672,0,1,0,0
174700,4,0,100000,1,68428,0,1,0,0
174700,20,1,170000,1,90842,0,1,0,0
174700,5,0,225000,1,71117,1,1,0,0
174700,9,2,140000,1,78672,0,1,0,0
174700,10,4,228000,1,84385,0,1,0,0
174700,5,2,203000,1,68428,0,1,0,0
174700,12,3,355000,1,78672,1,1,0,0
174700,12,5,100000,1,63826,0,1,0,0
174700,10,3,352000,1,63826,0,1,0,0
174700,10,1,220000,1,78672,1,1,0,0
174700,1,1,73000,1,54864,0,1,0,0
174700,4,1,110000,1,78672,0,1,0,0
174700,8,5,208200,0,57290,0,1,0,0
174700,6,4,143000,1,78672,0,1,0,0
174700,10,1,393250,1,78672,1,1,0,0
174700,10,5,288000,1,78672,1,1,0,0
174700,14,4,270000,1,77006,1,1,0,0
174700,12,3,140000,1,63826,0,1,0,0
174700,27,3,500000,1,78672,1,1,0,0
174700,9,1,245000,1,78672,1,1,0,0
174700,2,1,110000,1,78672,0,1,0,0
174700,12,7,218000,1,61224,0,1,0,0
174700,10,0,100000,1,57703,0,1,0,0
174700,9,6,263000,1,78672,0,1,0,0
174700,12,2,335000,1,90842,1,1,0,0
174700,15,5,140000,1,63826,0,1,0,0
174700,8,5,208760,0,57290,0,1,0,0
174700,4,1,90000,1,90842,0,1,0,0
174700,2,1,93000,1,78672,0,1,0,0
174700,7,3,347500,0,78672,0,1,0,0
174700,10,10,208800,0,57290,0,1,0,0
174700,0,0,70000,0,87063,0,1,0,0
174700,9,3,175000,1,90842,0,1,0,0
174700,13,2,278000,1,78672,1,1,0,0
174700,15,6,335000,1,78672,0,1,0,0
174700,10,4,161000,1,68428,0,1,0,0
174700,6,6,255000,1,77006,1,1,0,0
174700,11,4,195500,1,61224,0,1,0,0
174700,5,1,120000,1,78672,1,1,0,0
174700,7,2,165000,1,68428,0,1,0,0
174700,8,1,144000,1,63826,0,1,0,0
174700,7,2,175000,1,78672,0,1,0,0
174700,22,10,185000,1,63826,0,1,0,0
174700,10,2,146004,1,63826,1,1,0,0
174700,10,10,84000,1,56642,0,1,0,0
174700,3,2,85000,1,63826,0,1,0,0
174700,5,1,162000,1,71117,0,1,0,0
174700,14,2,243500,1,78672,0,1,0,0
174700,4,2,198800,1,71117,0,1,0,0
174700,8,7,190000,1,63826,0,1,0,0
174700,1,1,60000,1,71117,0,1,0,0
174700,0,0,65000,1,57703,0,1,0,0
174700,6,2,165000,1,73382,0,1,0,0
174700,3,0,139000,1,78672,1,1,0,0
174700,0,0,98695,1,63826,0,1,0,0
174700,15,3,320000,1,78672,0,1,0,0
174700,5,2,70000,1,77006,1,1,0,0
174700,10,4,93000,1,61224,0,1,0,0
174700,15,1,300000,1,78672,0,1,0,0
174700,3,0,319000,0,77006,0,1,0,0
174700,7,1,70000,1,78672,0,1,0,0
174700,11,10,492000,1,78672,0,1,0,0
174700,10,0,139200,1,63826,0,1,0,0
174700,11,1,45023,1,78672,0,1,0,0
174700,10,2,265000,1,77006,0,1,0,0
174700,11,1,432500,1,71117,0,1,0,0
174700,20,16,186500,1,71117,0,1,0,0
174700,18,8,329000,1,78672,0,1,0,0
174700,7,1,230000,1,78672,0,1,0,0
174700,5,3,119000,1,63826,0,1,0,0
174700,10,4,303000,1,78672,0,1,0,0
174700,20,1,248000,1,63826,0,1,0,0
174700,1,0,80000,1,71117,0,1,0,0
174700,20,7,300000,1,78672,0,1,0,0
174700,18,4,308700,1,57703,1,1,0,0
174700,2,2,57000,0,56642,0,1,0,0
174700,2,2,165000,1,71117,0,1,0,0
174700,15,10,140000,1,90842,0,1,0,0
174700,5,3,60000,1,77006,0,1,0,0
174700,2,1,125000,1,68428,0,1,0,0
174700,20,7,350000,1,63826,0,1,0,0
174700,10,2,210000,1,78672,0,1,0,0
174700,10,5,260000,1,77006,1,1,0,0
174700,14,7,310000,1,71117,1,1,0,0
174700,13,8,377000,1,77006,1,1,0,0
174700,5,4,90000,1,77006,1,1,0,0
174700,8,2,171800,1,78672,0,1,0,0
174700,4,1,150000,1,71117,0,1,0,0
174700,10,1,335000,1,68428,0,1,0,0
174700,18,2,403659,1,68428,1,1,0,0
174700,14,2,350000,1,71117,1,1,0,0
174700,13,11,185000,1,78672,0,1,0,0
174700,1,0,94000,1,71117,0,1,0,0
174700,4,4,120500,1,63627,0,1,0,0
174700,20,7,271000,1,84385,0,1,0,0
174700,2,1,91000,1,61529,0,1,0,0
174700,2,0,100000,1,57703,0,1,0,0
174700,10,3,280000,1,77006,1,1,0,0
174700,10,10,120000,1,71117,0,1,0,0
174700,25,22,165276,1,61224,0,1,0,0
174700,11,11,177000,1,63826,0,1,0,0
174700,11,4,422625,0,84385,0,1,0,0
174700,4,1,172000,1,78672,0,1,0,0
174700,10,6,200200,1,71117,0,1,0,0
174700,20,1,273750,1,61529,0,1,0,0
174700,2,2,104000,1,78672,0,1,0,0
174700,13,6,411000,1,71117,1,1,0,0
174700,20,1,300000,1,76398,0,1,0,0
174700,11,1,551500,1,78672,1,1,0,0
174700,8,0,259750,0,78672,1,1,0,0
174700,5,3,80000,1,71117,0,1,0,0
174700,2,2,70400,1,71117,0,1,0,0
174700,12,12,170000,1,56642,0,1,0,0
174700,17,1,305000,1,77006,1,1,0,0
174700,7,0,190000,1,77006,1,1,0,0
174700,7,2,250005,1,78672,0,1,0,0
174700,8,6,200000,1,78672,0,1,0,0
174700,7,1,120000,1,71117,0,1,0,0
174700,2,2,61000,0,76398,0,1,0,0
174700,10,3,240000,1,77006,1,1,0,0
174700,20,15,165000,1,77006,0,1,0,0
174700,15,1,335000,1,77006,1,1,0,0
174700,12,1,262000,1,68428,1,1,0,0
174700,20,10,250000,1,77006,1,1,0,0
174700,3,2,90000,1,78672,0,1,0,0
174700,12,0,350000,1,71117,1,1,0,0
174700,7,7,162000,1,85245,0,1,0,0
174700,20,5,268000,1,77006,1,1,0,0
174700,5,1,180000,1,56642,0,1,0,0
174700,10,2,300000,1,63826,0,1,0,0
174700,1,1,81500,1,78672,0,1,0,0
174700,1,1,103500,1,63826,0,1,0,0
174700,20,4,204000,1,78672,1,1,0,0
174700,12,6,260000,1,77006,0,1,0,0
174700,20,6,390000,1,71117,0,1,0,0
174700,10,4,210959,1,78672,0,1,0,0
174700,5,0,178000,1,90842,0,1,0,0
174700,8,4,165000,1,71117,0,1,0,0
174700,18,3,412000,1,77006,1,1,0,0
174700,6,6,130000,1,77006,0,1,0,0
174700,10,3,281000,1,77006,1,1,0,0
174700,16,7,156000,1,54864,0,1,0,0
174700,0,0,256000,1,78672,0,1,0,0
174700,8,4,235000,1,77006,0,1,0,0
174700,8,3,185000,1,71117,0,1,0,0
174700,6,4,172000,1,77006,1,1,0,0
174700,14,8,344000,1,71117,1,1,0,0
174700,12,6,210000,1,78672,1,1,0,0
174700,8,4,105000,1,56642,0,1,0,0
174700,12,2,405000,1,78672,0,1,0,0
174700,19,18,331000,1,90842,0,1,0,0
174700,8,1,220000,1,78672,0,1,0,0
174700,20,3,200000,1,78672,1,1,0,0
174700,5,0,326667,1,71117,0,1,0,0
174700,10,2,300000,1,78672,0,1,0,0
174700,0,0,68750,1,71117,1,1,0,0
174700,0,0,103251,1,77006,1,1,0,0
174700,13,4,170000,1,71117,0,1,0,0
174700,4,3,75000,1,77923,0,1,0,0
174700,5,0,207500,0,77006,0,1,0,0
174700,10,4,87000,1,68428,0,1,0,0
174700,17,15,146500,1,54833,0,1,0,0
174700,7,3,120700,1,63627,0,1,0,0
174700,10,9,119000,1,78672,0,1,0,0
174700,14,5,87000,1,63826,0,1,0,0
174700,27,4,177000,1,56642,0,1,0,0
174700,0,0,45760,1,63826,0,1,0,0
174700,17,6,351000,1,77006,1,1,0,0
174700,5,1,102500,1,57703,0,1,0,0
174700,5,1,147000,1,71117,0,1,0,0
174700,16,16,301000,1,78672,0,1,0,0
174700,16,1,180000,1,68428,0,1,0,0
174700,8,1,175000,1,78672,0,1,0,0
174700,15,8,394000,1,77006,1,1,0,0
174700,8,1,143750,1,57290,0,1,0,0
174700,14,7,349285,1,77006,1,1,0,0
174700,10,4,70000,1,63826,0,1,0,0
174700,11,4,795000,1,78672,0,1,0,0
174700,5,3,129000,1,63826,0,1,0,0
174700,12,2,327000,1,56642,0,1,0,0
174700,11,1,135000,0,87063,0,1,0,0
174700,20,7,390000,1,78672,0,1,0,0
174700,13,1,450000,1,78672,0,1,0,0
174700,7,7,137500,1,78672,0,1,0,0
174700,18,6,284000,1,77006,0,1,0,0
174700,10,2,228000,1,79855,0,1,0,0
174700,11,3,356000,1,71117,0,1,0,0
174700,13,2,355000,1,68428,1,1,0,0
174700,10,4,169980,1,78672,0,1,0,0
174700,8,1,170000,1,78672,0,1,0,0
174700,3,1,113000,1,57703,0,1,0,0
174700,30,5,192000,1,62043,0,1,0,0
174700,11,1,435000,1,63826,1,1,0,0
174700,14,2,350000,1,71117,1,1,0,0
174700,16,6,76000,1,84385,0,1,0,0
174700,8,8,150000,1,63826,0,1,0,0
174700,2,2,72000,1,68428,0,1,0,0
174700,4,0,115500,1,54833,1,1,0,0
174700,10,0,326750,1,78672,1,1,0,0
174700,3,1,50000,1,71117,0,1,0,0
174700,8,0,309167,0,85245,0,1,0,0
174700,8,0,162500,1,63826,0,1,0,0
174700,8,4,90000,1,56642,0,1,0,0
174700,5,0,185000,1,71117,0,1,0,0
174700,11,0,196250,1,77006,0,1,0,0
174700,15,0,503586,1,78672,1,1,0,0
174700,30,5,300000,1,78672,0,1,0,0
174700,3,0,81251,1,61224,0,1,0,0
174700,10,4,170000,1,78672,0,1,0,0
174700,20,6,380000,1,77006,1,1,0,0
174700,12,0,350125,1,77006,1,1,0,0
174700,10,0,241750,1,77006,1,1,0,0
174700,15,2,400000,1,63826,0,1,0,0
174700,0,0,140000,1,77006,0,1,0,0
174700,7,0,325000,1,78672,1,1,0,0
174700,4,0,209000,1,78672,0,1,0,0
174700,8,3,200000,1,78672,0,1,0,0
174700,11,2,225000,1,78672,1,1,0,0
174700,11,0,331000,1,77006,1,1,0,0
174700,10,2,325000,1,78672,1,1,0,0
174700,7,5,182000,1,78672,0,1,0,0
174700,10,5,183000,1,77006,1,1,0,0
174700,7,3,200000,1,78672,0,1,0,0
174700,7,0,65000,1,63826,0,1,0,0
174700,2,1,115000,1,71117,0,1,0,0
174700,10,4,323000,1,71117,0,1,0,0
174700,34,3,411000,1,63826,1,1,0,0
174700,8,4,400000,1,78672,0,1,0,0
174700,10,5,147000,1,77006,1,1,0,0
174700,15,2,320000,0,77006,0,1,0,0
174700,3,0,142500,1,77006,1,1,0,0
174700,3,1,185000,1,71117,0,1,0,0
174700,18,4,275000,1,77006,0,1,0,0
174700,10,1,200000,1,71117,0,1,0,0
174700,23,1,430000,1,78672,1,1,0,0
174700,5,2,190000,1,77006,0,1,0,0
174700,15,4,400000,1,78672,1,1,0,0
174700,20,1,310000,1,63826,1,1,0,0
174700,3,1,125000,1,77006,0,1,0,0
174700,10,6,294000,0,78672,1,1,0,0
174700,20,2,395000,1,78672,1,1,0,0
174700,11,1,132250,1,65667,0,1,0,0
174700,4,4,150000,1,71117,0,1,0,0
174700,18,4,480000,1,77006,1,1,0,0
174700,30,3,440000,1,78672,0,1,0,0
174700,5,0,234000,1,77006,0,1,0,0
174700,1,0,52000,1,63826,0,1,0,0
174700,10,1,225000,1,84385,0,1,0,0
174700,20,10,318000,1,77006,0,1,0,0
174700,21,0,262000,1,71117,1,1,0,0
174700,11,7,354000,1,77006,1,1,0,0
174700,5,5,160000,1,77006,0,1,0,0
174700,20,1,475000,1,78672,1,1,0,0
174700,8,4,570000,1,77006,1,1,0,0
174700,14,4,294000,1,77006,1,1,0,0
174700,20,4,390000,1,77006,1,1,0,0
174700,8,5,251000,1,77006,1,1,0,0
174700,7,2,170000,1,78672,0,1,0,0
174700,7,1,230000,1,78672,1,1,0,0
174700,12,2,320000,1,77006,0,1,0,0
174700,9,0,260000,1,78672,1,1,0,0
174700,20,7,300000,1,71117,0,1,0,0
174700,14,1,350000,1,78672,1,1,0,0
174700,12,0,308000,1,77006,1,1,0,0
174700,20,4,290000,1,78672,0,1,0,0
174700,20,4,740000,1,71117,0,1,0,0
174700,15,0,374000,1,78672,1,1,0,0
174700,15,5,335000,1,78672,1,1,0,0
174700,7,4,190000,1,77006,1,1,0,0
174700,12,3,273000,1,78672,0,1,0,0
174700,23,17,234000,0,77006,0,1,0,0
174700,20,2,410000,1,77006,1,1,0,0
174700,10,8,223000,1,78672,1,1,0,0
174700,15,5,300000,1,77006,1,1,0,0
174700,5,2,279000,1,78672,0,1,0,0
174700,33,2,343000,1,77006,1,1,0,0
174700,7,1,230000,1,78672,1,1,0,0
174700,15,8,600000,1,78672,1,1,0,0
174700,15,1,232000,1,78672,0,1,0,0
174700,7,2,187000,1,71117,0,1,0,0
174700,17,3,310000,1,77006,1,1,0,0
174700,17,10,330000,1,78672,1,1,0,0
174700,25,7,345000,1,77006,1,1,0,0
174700,25,1,402000,1,77006,1,1,0,0
174700,5,3,160000,1,71117,0,1,0,0
174700,12,2,271000,1,77006,0,1,0,0
174700,12,8,120000,1,56642,0,1,0,0
174700,16,3,203000,0,78672,0,1,0,0
174700,2,1,45000,1,71117,0,1,0,0
174700,8,3,183000,1,77006,1,1,0,0
174700,12,4,240000,0,78672,1,1,0,0
174700,5,1,177000,1,78672,1,1,0,0
174700,10,1,155000,1,71117,0,1,0,0
174700,4,2,70000,1,73382,0,1,0,0
174700,4,4,110000,1,71117,0,1,0,0
100000,2,2,100000,1,71117,0,1,0,0
100000,4,1,54000,1,63826,0,1,0,0
100000,1,0,20800,1,76398,0,1,0,0
100000,2,2,75000,1,57703,0,1,0,0
100000,6,5,107500,1,59234,0,1,0,0
100000,10,1,251250,1,71117,1,1,0,0
100000,2,1,64000,1,57703,0,1,0,0
100000,18,16,70000,1,63826,0,1,0,0
100000,1,1,86500,1,68428,0,1,0,0
100000,4,1,146000,1,77006,0,1,0,0
100000,4,0,120000,1,71117,1,1,0,0
100000,7,5,83100,1,62043,1,1,0,0
100000,2,1,76000,1,85245,0,1,0,0
100000,1,1,84000,1,58116,0,1,0,0
100000,11,7,99500,1,68428,0,1,0,0
100000,14,4,84500,1,68428,0,1,0,0
100000,3,1,111000,1,78672,0,1,0,0
100000,2,2,128000,1,78672,0,1,0,0
100000,2,1,65000,1,62043,0,1,0,0
100000,5,1,88500,1,54833,1,1,0,0
100000,28,28,235000,1,78672,0,1,0,0
100000,5,1,118000,1,59234,0,1,0,0
100000,3,0,138000,0,63627,0,1,0,0
100000,2,1,69000,0,78672,0,1,0,0
100000,4,1,60000,1,78672,0,1,0,0
100000,3,0,85000,0,76398,0,1,0,0
100000,8,5,95000,1,84385,0,1,0,0
100000,7,7,114000,0,79855,0,1,0,0
100000,5,3,101952,1,77006,0,1,0,0
100000,2,0,99250,1,77006,0,1,0,0
100000,4,4,65000,1,62043,0,1,0,0
100000,4,2,75000,1,62043,0,1,0,0
100000,5,1,130000,1,63826,0,1,0,0
100000,6,1,118000,1,65667,0,1,0,0
100000,3,3,65000,1,71117,0,1,0,0
100000,3,3,134071,1,56642,0,1,0,0
100000,5,3,120000,1,84385,0,1,0,0
100000,8,0,17500,1,61224,0,1,0,0
100000,2,2,85000,0,76398,0,1,0,0
100000,1,0,142500,0,71117,0,1,0,0
100000,6,2,200000,1,78672,0,1,0,0
100000,10,4,108000,1,63826,0,1,0,0
100000,13,5,317000,0,85245,0,1,0,0
100000,3,1,139000,1,78672,0,1,0,0
100000,3,1,115500,1,84385,0,1,0,0
100000,1,1,71500,1,78672,0,1,0,0
100000,2,1,70000,1,73382,0,1,0,0
100000,4,1,64000,0,87063,0,1,0,0
100000,4,4,42000,1,57290,0,1,0,0
100000,4,4,88000,0,58116,0,1,0,0
100000,5,3,182000,1,77006,0,1,0,0
100000,4,1,112500,1,68428,0,1,0,0
100000,6,4,74500,1,68428,0,1,0,0
100000,1,1,70000,1,74197,0,1,0,0
100000,7,1,195000,1,76398,1,1,0,0
100000,7,3,224000,1,61529,0,1,0,0
100000,7,5,246000,1,78672,1,1,0,0
100000,2,2,73964,1,71117,0,1,0,0
100000,4,4,95000,1,71117,0,1,0,0
100000,5,3,79000,1,56642,0,1,0,0
100000,3,1,190000,1,78672,0,1,0,0
100000,7,1,195000,1,78672,1,1,0,0
100000,8,1,135200,1,63826,1,1,0,0
100000,1,1,60000,0,46511,0,1,0,0
100000,6,2,165000,1,77006,1,1,0,0
100000,6,0,112875,1,61224,0,1,0,0
100000,3,1,129000,1,56642,1,1,0,0
100000,3,3,109003,1,56642,1,1,0,0
100000,2,1,88200,1,78672,0,1,0,0
100000,7,7,104500,1,78672,0,1,0,0
100000,5,3,88000,1,56642,0,1,0,0
100000,2,2,61500,1,73382,0,1,0,0
100000,5,1,175000,1,84385,0,1,0,0
100000,6,1,141000,1,78672,0,1,0,0
100000,10,4,105000,1,63627,0,1,0,0
100000,7,1,172325,1,71117,1,1,0,0
100000,4,4,60000,1,57703,0,1,0,0
100000,5,1,109000,1,78672,0,1,0,0
100000,8,8,110000,1,71117,0,1,0,0
100000,5,1,115000,1,90842,0,1,0,0
100000,0,0,108625,0,76398,0,1,0,0
100000,1,0,80000,1,63826,0,1,0,0
100000,5,2,209000,1,57703,0,1,0,0
100000,3,3,80000,1,68428,0,1,0,0
100000,5,0,160000,1,71117,0,1,0,0
100000,11,8,157000,1,61224,0,1,0,0
100000,15,7,103000,1,87063,0,1,0,0
100000,2,1,128000,1,77006,1,1,0,0
100000,2,2,55000,1,90842,0,1,0,0
100000,4,1,110000,0,57290,0,1,0,0
100000,18,5,140000,1,76398,0,1,0,0
100000,3,3,110000,1,87063,0,1,0,0
100000,3,1,160000,1,78672,0,1,0,0
100000,4,4,82000,1,58116,0,1,0,0
100000,2,2,79000,1,63826,0,1,0,0
100000,4,4,79040,1,78672,0,1,0,0
100000,7,7,72000,0,78672,0,1,0,0
100000,37,37,102000,1,63293,0,1,0,0
100000,5,1,81000,1,63293,0,1,0,0
100000,6,2,140000,1,63627,0,1,0,0
100000,5,5,108000,1,84385,0,1,0,0
100000,4,1,120000,1,78672,0,1,0,0
100000,12,1,234100,0,78672,1,1,0,0
100000,1,1,100000,1,68428,0,1,0,0
100000,2,0,95000,1,78672,0,1,0,0
100000,6,0,371000,1,84385,0,1,0,0
100000,3,3,78000,1,68428,0,1,0,0
100000,7,0,126500,1,69110,0,1,0,0
100000,10,3,95000,1,56642,0,1,0,0
100000,10,4,112500,1,75231,0,1,0,0
100000,1,1,30000,1,78672,0,1,0,0
100000,10,4,147333,1,63826,0,1,0,0
100000,0,0,100000,1,71117,0,1,0,0
100000,2,0,117500,1,63826,0,1,0,0
100000,4,4,70000,1,71117,0,1,0,0
100000,2,1,129520,1,77006,1,1,0,0
100000,1,1,63000,1,63627,0,1,0,0
100000,1,0,60000,1,71117,0,1,0,0
100000,4,4,95000,1,71117,0,1,0,0
100000,4,0,255850,0,78672,1,1,0,0
100000,6,3,150000,0,76398,0,1,0,0
100000,2,0,95550,1,57290,0,1,0,0
100000,7,1,125000,1,85245,0,1,0,0
100000,1,1,70000,1,73382,0,1,0,0
100000,14,11,125000,1,63826,0,1,0,0
100000,3,2,77250,1,59234,0,1,0,0
100000,7,1,232000,0,78672,0,1,0,0
100000,1,1,100000,1,78672,0,1,0,0
100000,1,1,33800,1,71117,0,1,0,0
100000,11,4,126000,0,77006,0,1,0,0
100000,3,2,90000,1,71117,0,1,0,0
100000,2,2,75000,1,87063,0,1,0,0
100000,10,10,253750,1,78672,0,1,0,0
100000,13,1,278500,1,78672,1,1,0,0
100000,2,2,81000,1,78672,0,1,0,0
100000,12,8,137000,0,87063,0,1,0,0
100000,10,1,170000,1,78672,0,1,0,0
100000,5,3,84975,1,84385,0,1,0,0
100000,1,0,70000,1,61529,0,1,0,0
100000,1,0,100000,1,78672,0,1,0,0
100000,5,3,98000,1,78672,0,1,0,0
100000,1,1,70000,1,71117,0,1,0,0
100000,3,1,80000,1,78672,0,1,0,0
100000,8,2,146000,1,78672,0,1,0,0
100000,10,10,67166,0,63293,0,1,0,0
100000,4,4,88000,1,78672,0,1,0,0
100000,7,1,120000,1,77006,0,1,0,0
100000,2,1,84000,1,57703,0,1,0,0
100000,8,1,150000,1,76398,1,1,0,0
100000,0,0,65625,1,58116,0,1,0,0
100000,3,0,174000,1,75231,0,1,0,0
100000,3,2,90000,1,61224,0,1,0,0
100000,5,5,80500,1,61529,0,1,0,0
100000,7,5,255000,1,77006,0,1,0,0
100000,2,2,73000,0,76398,0,1,0,0
100000,1,1,60000,1,58116,0,1,0,0
100000,0,0,75625,1,61224,0,1,0,0
100000,5,5,75000,1,90842,0,1,0,0
100000,6,3,205000,1,71117,0,1,0,0
100000,7,1,135000,1,63826,0,1,0,0
100000,8,2,194000,1,78672,0,1,0,0
100000,15,3,130000,1,57703,0,1,0,0
100000,1,0,125375,0,76398,0,1,0,0
100000,4,4,120000,1,84385,0,1,0,0
100000,0,0,63000,1,63826,0,1,0,0
100000,5,3,164000,0,76398,0,1,0,0
100000,1,0,70000,1,71117,0,1,0,0
100000,2,1,117800,1,71117,0,1,0,0
100000,17,0,150000,1,78672,0,1,0,0
100000,5,1,182901,1,61224,0,1,0,0
100000,1,1,130000,1,71117,0,1,0,0
100000,6,6,80000,1,58116,0,1,0,0
100000,11,1,207000,1,76398,1,1,0,0
100000,1,1,112000,1,56642,0,1,0,0
100000,6,6,80000,0,85245,0,1,0,0
100000,7,3,100000,1,71117,0,1,0,0
100000,3,1,94000,1,56642,0,1,0,0
100000,3,3,145000,1,84385,0,1,0,0
100000,4,2,40000,1,52238,0,1,0,0
100000,3,1,100000,1,84385,0,1,0,0
100000,1,1,98000,1,73382,0,1,0,0
100000,4,3,120000,1,78672,0,1,0,0
100000,4,3,68500,1,58116,0,1,0,0
100000,5,3,100000,1,71117,0,1,0,0
100000,3,0,125000,1,71117,0,1,0,0
100000,3,3,100000,1,71117,0,1,0,0
100000,3,3,91000,1,61224,0,1,0,0
100000,2,2,76000,1,61224,0,1,0,0
100000,8,3,137280,1,68428,0,1,0,0
100000,2,0,116000,1,78672,0,1,0,0
100000,11,4,170000,1,71117,0,1,0,0
100000,7,2,115000,1,84385,0,1,0,0
100000,6,3,125000,1,78672,0,1,0,0
100000,10,1,107800,1,57703,0,1,0,0
100000,2,2,78000,1,68428,0,1,0,0
100000,9,4,95000,1,73382,0,1,0,0
100000,1,1,151000,1,78672,0,1,0,0
100000,0,0,100000,1,68428,0,1,0,0
100000,2,0,80000,1,77006,1,1,0,0
100000,8,8,131000,1,90842,0,1,0,0
100000,0,0,82000,1,84385,0,1,0,0
100000,2,2,102400,1,77006,1,1,0,0
100000,5,1,247500,1,78672,0,1,0,0
100000,10,3,130000,1,77006,0,1,0,0
100000,5,3,100000,1,63826,0,1,0,0
100000,2,1,83000,1,61224,0,1,0,0
100000,11,10,195000,1,56642,0,1,0,0
100000,15,15,988000,0,78672,1,1,0,0
100000,1,1,109500,1,78672,0,1,0,0
100000,7,3,95000,1,68428,0,1,0,0
100000,4,1,90000,1,71117,0,1,0,0
100000,5,1,150000,1,71117,0,1,0,0
100000,25,20,220000,1,54833,0,1,0,0
100000,17,5,170000,1,78672,0,1,0,0
100000,20,0,196775,1,71117,0,1,0,0
100000,4,0,79040,0,57290,0,1,0,0
100000,4,4,67000,0,58915,0,1,0,0
100000,8,2,173000,1,78672,0,1,0,0
100000,1,1,87000,1,84385,0,1,0,0
100000,3,0,88000,1,63826,0,1,0,0
100000,10,2,125000,1,63826,0,1,0,0
100000,8,2,139000,1,68428,0,1,0,0
100000,7,1,250000,1,71117,0,1,0,0
100000,1,1,90000,1,63015,0,1,0,0
100000,2,1,122000,1,78672,0,1,0,0
100000,1,1,85000,1,58116,0,1,0,0
100000,2,1,55000,1,63826,0,1,0,0
100000,1,1,100500,0,76398,0,1,0,0
100000,4,1,55000,1,63826,0,1,0,0
100000,4,4,95100,1,78672,0,1,0,0
100000,5,3,128600,1,71117,0,1,0,0
100000,8,8,120000,1,63826,0,1,0,0
100000,3,0,163250,1,77006,1,1,0,0
100000,1,1,84960,1,57703,0,1,0,0
100000,2,1,98000,1,71117,0,1,0,0
100000,2,2,133000,1,84385,0,1,0,0
100000,14,3,102500,1,63627,0,1,0,0
100000,0,0,52000,1,75231,0,1,0,0
100000,12,1,130000,1,78672,0,1,0,0
100000,1,1,41600,1,59234,0,1,0,0
100000,5,3,150000,1,68428,0,1,0,0
100000,1,1,68560,1,54864,0,1,0,0
100000,10,4,153000,1,71117,0,1,0,0
100000,12,1,145000,1,56642,0,1,0,0
100000,4,0,60000,1,56642,0,1,0,0
100000,5,3,130000,1,61529,0,1,0,0
100000,15,9,90000,1,71117,0,1,0,0
100000,3,1,111000,1,71117,0,1,0,0
100000,7,1,85000,1,63826,0,1,0,0
100000,4,4,83333,1,71117,0,1,0,0
100000,13,5,258000,1,63826,1,1,0,0
100000,7,0,243250,1,71117,1,1,0,0
100000,1,1,65000,1,58116,0,1,0,0
100000,4,1,102000,1,78672,0,1,0,0
100000,3,1,90000,1,71117,0,1,0,0
100000,1,1,83750,1,68428,0,1,0,0
100000,9,6,99000,1,63826,0,1,0,0
100000,0,0,89500,1,73382,0,1,0,0
100000,12,2,182500,1,87063,0,1,0,0
100000,3,1,87500,1,78672,0,1,0,0
100000,0,0,136500,1,78672,0,1,0,0
100000,2,2,60000,1,56642,0,1,0,0
100000,5,0,147000,1,63826,0,1,0,0
100000,10,1,90000,1,63826,0,1,0,0
100000,1,1,122500,1,71117,0,1,0,0
100000,0,0,88750,1,61224,0,1,0,0
100000,7,1,129000,1,71117,0,1,0,0
100000,3,3,82000,1,76398,0,1,0,0
100000,4,4,80921,1,63826,0,1,0,0
100000,9,3,165000,1,76398,0,1,0,0
100000,20,4,140000,1,63826,0,1,0,0
100000,0,0,100000,0,85245,0,1,0,0
100000,7,1,198000,1,84385,0,1,0,0
100000,10,1,78000,1,63826,0,1,0,0
100000,2,2,82000,1,63826,1,1,0,0
100000,3,3,83000,1,90842,0,1,0,0
100000,4,1,129000,1,71117,0,1,0,0
100000,11,10,167000,1,56642,0,1,0,0
100000,4,1,104000,1,78672,0,1,0,0
100000,2,2,58000,1,54864,0,1,0,0
100000,6,6,78000,1,63826,0,1,0,0
100000,0,0,90000,1,76398,0,1,0,0
100000,0,0,75000,1,68428,0,1,0,0
100000,12,5,114000,1,68428,0,1,0,0
100000,3,3,135000,1,71117,0,1,0,0
100000,3,1,90000,1,71117,0,1,0,0
100000,4,4,104000,1,61224,0,1,0,0
100000,9,1,160000,1,77006,1,1,0,0
100000,8,4,135500,1,69110,0,1,0,0
100000,6,1,158000,0,76398,0,1,0,0
100000,0,0,55000,1,57703,0,1,0,0
100000,1,1,121000,1,78672,0,1,0,0
100000,2,1,102600,1,63627,0,1,0,0
